CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Reason,Churn Value
0187-WZNAB,1.0,United States,California,Del Rey,93616.0,"36.657462, -119.595293",36.657462,-119.595293,Female,No,Yes,Yes,27.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.4,1972.35,4331.0,,0.0
0439-IFYUN,1.0,United States,California,Westley,95387.0,"37.546007, -121.28257",37.546007,-121.28257,Female,Yes,No,No,18.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,3896.0,,0.0
2265-CYWIV,1.0,United States,California,Hickman,95323.0,"37.605926, -120.69955",37.605926,-120.69955,Female,Yes,Yes,No,4.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,4708.0,Network reliability,1.0
2789-CZANW,1.0,United States,California,Dublin,94568.0,"37.713926, -121.928425",37.713926,-121.928425,Female,No,,Yes,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,5574.0,,0.0
9114-AAFQH,1.0,United States,California,North Highlands,95660.0,"38.671295, -121.388251",38.671295,-121.388251,Female,No,Yes,No,48.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,5427.0,,0.0
5524-KHNJP,1.0,United States,California,Glendale,91205.0,"34.13658, -118.245839",34.13658,-118.245839,Male,No,Yes,No,33.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,5344.0,,0.0
2876-GZYZC,1.0,United States,California,Cerritos,90703.0,"33.8681, -118.067402",33.8681,-118.067402,Female,No,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,5886.0,,0.0
1530-ZTDOZ,1.0,United States,California,Studio City,91604.0,"34.139082, -118.39275",34.139082,-118.39275,Female,No,Yes,No,49.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,5565.0,,0.0
3308-DGHKL,1.0,United States,California,Linden,95236.0,"38.047746, -121.030499",38.047746,-121.030499,Male,No,No,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,5028.0,,0.0
6996-KNSML,1.0,United States,California,Cotati,94931.0,"38.326215, -122.718742",38.326215,-122.718742,Female,No,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,5919.0,Competitor had better devices,1.0
5727-MYATE,1.0,United States,California,Van Nuys,91405.0,"34.202494, -118.448048",34.202494,-118.448048,Male,No,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,5028.0,,0.0
3318-OSATS,1.0,United States,California,Sierra City,96125.0,"39.600599, -120.636358",39.600599,-120.636358,Male,Yes,No,No,35.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,2080.0,Don't know,1.0
8519-QJGJD,1.0,United States,California,Twain,95984.0,"40.022184, -121.062384",40.022184,-121.062384,Female,No,No,No,14.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,4995.0,Attitude of service provider,1.0
5281-BUZGT,1.0,United States,California,Weaverville,96093.0,"40.759401, -122.939337",40.759401,-122.939337,Male,Yes,No,No,36.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,5692.0,Competitor made better offer,1.0
3969-JQABI,1.0,United States,California,Palo Alto,94303.0,"37.45809, -122.115398",37.45809,-122.115398,Female,No,Yes,No,58.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.25,3791.6,5912.0,,0.0
2439-QKJUL,1.0,United States,California,Saratoga,95070.0,"37.257772, -122.051824",37.257772,-122.051824,Male,No,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,109.8,5064.0,,0.0
2911-IJORQ,1.0,United States,California,Stirling City,95978.0,"39.904002, -121.527823",39.904002,-121.527823,Male,No,No,No,37.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,2546.0,,0.0
2180-DXNEG,1.0,United States,California,Harbor City,90710.0,"33.798266, -118.300237",33.798266,-118.300237,Female,No,No,No,12.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,5239.0,Product dissatisfaction,1.0
9350-VLHMB,1.0,United States,California,Volcano,95689.0,"38.481902, -120.603668",38.481902,-120.603668,Male,No,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,6111.0,,0.0
2030-BTZRO,1.0,United States,California,Northridge,91325.0,"34.236683, -118.517588",34.236683,-118.517588,Male,No,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,107.6,4628.0,,0.0
3612-YUNGG,1.0,United States,California,Burbank,91502.0,"34.177267, -118.31003",34.177267,-118.31003,Male,No,Yes,Yes,64.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,5543.0,,0.0
8250-ZNGGW,1.0,United States,California,Rio Vista,94571.0,"38.148862, -121.737696",38.148862,-121.737696,Female,Yes,No,No,5.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,3662.0,,0.0
7587-AOVVU,1.0,United States,California,Arcata,95521.0,"40.839958, -124.003757",40.839958,-124.003757,Male,No,Yes,Yes,27.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.75,2793.55,3160.0,,0.0
8190-ZTQFB,1.0,United States,California,Bieber,96009.0,"41.083464, -121.107929",41.083464,-121.107929,Male,No,No,No,41.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,5622.0,,0.0
6131-JLWZM,1.0,United States,California,San Francisco,94131.0,"37.746699, -122.442833",37.746699,-122.442833,Female,No,No,No,13.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,5332.0,,0.0
1084-MNSMJ,1.0,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609,Female,No,Yes,No,51.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,6261.0,,0.0
3938-YFPXD,1.0,United States,California,Janesville,96114.0,"40.294034, -120.512622",40.294034,-120.512622,Male,No,No,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,6012.0,,0.0
2256-YLYLP,1.0,United States,California,Cypress,90630.0,"33.818477, -118.038307",33.818477,-118.038307,Male,No,Yes,Yes,68.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,,Yes,Bank transfer (automatic),72.95,4953.25,4499.0,,0.0
2081-KJSQF,1.0,United States,California,Isleton,95641.0,"38.154823, -121.601358",38.154823,-121.601358,Male,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,4769.0,,0.0
6230-BSUXY,1.0,United States,California,Paramount,90723.0,"33.897122, -118.164432",33.897122,-118.164432,Female,Yes,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,2650.0,,1.0
5174-RNGBH,1.0,United States,California,Live Oak,,"39.258746, -121.77697",39.258746,-121.77697,Female,No,No,No,9.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,5515.0,Network reliability,1.0
3973-SKMLN,1.0,United States,California,Carlsbad,92008.0,"33.148116, -117.306043",33.148116,-117.306043,Male,No,No,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1355.1,5308.0,,0.0
5976-JCJRH,1.0,United States,California,Danville,94526.0,"37.815459, -121.977203",37.815459,-121.977203,Male,No,Yes,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,2162.0,Limited range of services,1.0
1697-LYYYX,1.0,United States,California,Cotati,94931.0,"38.326215, -122.718742",38.326215,-122.718742,Female,No,Yes,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,4376.0,,0.0
9705-IOVQQ,1.0,United States,California,Huntington Park,90255.0,"33.97803, -118.217141",33.97803,-118.217141,Male,Yes,Yes,Yes,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,5177.0,,0.0
4329-YPDDQ,1.0,United States,California,Cazadero,95421.0,"38.578807, -123.19338",38.578807,-123.19338,Male,No,No,No,20.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,2102.0,,0.0
5356-KZCKT,1.0,United States,California,Torrance,90503.0,"33.840399, -118.353714",33.840399,-118.353714,Male,No,No,No,58.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,6490.0,,0.0
0201-OAMXR,1.0,United States,California,Mckinleyville,95519.0,"40.965011, -124.015255",40.965011,-124.015255,Female,No,No,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,4838.0,Network reliability,1.0
3669-OYSJI,1.0,United States,California,Porter Ranch,91326.0,"34.281911, -118.556218",34.281911,-118.556218,Male,No,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,46.2,4167.0,Attitude of support person,1.0
9668-PUGNU,1.0,United States,California,Big Sur,93920.0,"36.092975, -121.549826",36.092975,-121.549826,Male,No,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,4058.0,,0.0
2359-KMGLI,1.0,United States,California,Running Springs,92382.0,"34.186211, -117.07683",34.186211,-117.07683,Male,No,No,No,24.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,4418.0,Competitor had better devices,1.0
6681-ZSEXG,1.0,United States,California,Rancho Cordova,95742.0,"38.591134, -121.161585",38.591134,-121.161585,Male,No,Yes,No,56.0,Yes,,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,5477.0,,0.0
9170-GYZJC,1.0,United States,California,Vallecito,95251.0,"38.055562, -120.456298",38.055562,-120.456298,Female,No,Yes,Yes,41.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9,3326.2,4734.0,Price too high,1.0
1347-KTTTA,1.0,United States,California,Canyon Country,91351.0,"34.422519, -118.420717",34.422519,-118.420717,Male,No,Yes,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,6398.0,,0.0
7876-BEUTG,1.0,United States,California,San Bruno,94066.0,"37.624436, -122.430661",37.624436,-122.430661,Female,No,No,No,15.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,2577.0,,0.0
0607-DAAHE,1.0,United States,California,Olivehurst,95961.0,"39.082568, -121.55325",39.082568,-121.55325,Male,No,No,No,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,6265.0,Long distance charges,1.0
5774-XZTQC,1.0,United States,California,Lakewood,90715.0,"33.841027, -118.078097",33.841027,-118.078097,Female,No,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,4484.0,,0.0
1963-VAUKV,1.0,United States,California,Kyburz,95720.0,"38.766036, -120.209673",38.766036,-120.209673,Female,No,No,No,1.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,3663.0,Don't know,1.0
1577-HKTFG,1.0,United States,California,Elk Grove,95624.0,"38.434138, -121.30587",38.434138,-121.30587,Female,No,Yes,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,2486.0,Network reliability,1.0
2541-YGPKE,1.0,United States,California,Lemon Cove,93244.0,"36.462671, -118.997291",36.462671,-118.997291,Male,No,Yes,Yes,42.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,3764.0,,0.0
4094-NSEDU,1.0,United States,California,Tipton,93272.0,"36.047414, -119.344304",36.047414,-119.344304,Female,Yes,No,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,4819.0,Attitude of service provider,1.0
4804-NCPET,1.0,United States,California,Clearlake,95422.0,"38.965804, -122.631779",38.965804,-122.631779,Male,No,Yes,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,4821.0,,
3199-NPKCN,1.0,United States,California,Menlo Park,94025.0,"37.449551, -122.183762",37.449551,-122.183762,Female,No,Yes,No,67.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,5649.0,,0.0
9576-SYUHJ,1.0,United States,California,Long Beach,90815.0,"33.797638, -118.11662",33.797638,-118.11662,Male,No,No,No,37.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,3194.0,,0.0
0324-BRPCJ,1.0,United States,California,Palmdale,93591.0,"34.598221, -117.79593",34.598221,-117.79593,Female,Yes,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,4481.0,Competitor offered more data,1.0
1302-UHBDD,1.0,United States,California,Ladera Ranch,92694.0,"33.569186, -117.640055",33.569186,-117.640055,Male,Yes,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,4812.0,,0.0
1536-HBSWP,1.0,United States,California,Terra Bella,93270.0,"35.939068, -119.043666",35.939068,-119.043666,Female,No,No,No,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,4667.0,,0.0
8982-NHAVY,1.0,United States,California,Littlerock,93543.0,"34.505273, -117.955054",34.505273,-117.955054,Male,No,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,5939.0,,0.0
5348-CAGXB,1.0,United States,California,Irvine,92614.0,"33.680302, -117.833296",33.680302,-117.833296,Male,No,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,2325.0,,0.0
6000-UKLWI,1.0,United States,California,Sacramento,95842.0,"38.687367, -121.34848",,-121.34848,Male,No,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,4982.0,,0.0
8564-LDKFL,1.0,United States,California,Big Bar,96010.0,"40.775272, -123.287414",40.775272,-123.287414,Male,No,Yes,No,40.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,5118.0,,0.0
5382-SOYZL,1.0,United States,California,Concord,94519.0,"37.990118, -122.012188",37.990118,-122.012188,Male,No,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,3729.0,,0.0
6986-IXNDM,1.0,United States,California,Three Rivers,93271.0,"36.413433, -118.854708",36.413433,-118.854708,Male,No,No,No,14.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,4296.0,,0.0
0308-IVGOK,1.0,United States,California,Santa Ana,92703.0,"33.748635, -117.906125",33.748635,-117.906125,Female,No,No,No,11.0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,2133.0,,0.0
9278-VZKCD,1.0,United States,California,Norco,92860.0,"33.925833, -117.559639",33.925833,-117.559639,Female,Yes,Yes,No,52.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,4428.0,,0.0
8063-RJYNF,1.0,United States,California,Richmond,94804.0,"37.921034, -122.341798",37.921034,-122.341798,Male,No,No,No,16.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,2827.0,Competitor offered higher download speeds,1.0
0654-PQKDW,1.0,United States,California,Pescadero,94060.0,"37.22565, -122.297533",37.22565,-122.297533,Female,No,Yes,Yes,62.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.75,4263.45,4133.0,,0.0
6701-YVNQG,1.0,United States,California,Moreno Valley,92553.0,"33.923149, -117.244933",33.923149,-117.244933,Male,No,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,5764.0,,0.0
3329-WDIOK,1.0,United States,California,Edwards,93523.0,"34.966777, -117.961179",34.966777,-117.961179,Female,No,No,No,3.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,155.35,4800.0,Poor expertise of online support,1.0
0129-KPTWJ,1.0,United States,California,North Highlands,95660.0,"38.671295, -121.388251",38.671295,-121.388251,Male,No,Yes,No,72.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,5943.0,,0.0
1658-BYGOY,1.0,United States,California,Los Angeles,90065.0,"34.108833, -118.229715",34.108833,-118.229715,Male,Yes,No,Yes,18.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,1752.55,3179.0,Competitor made better offer,1.0
4404-HIBDJ,1.0,United States,California,San Jose,95131.0,"37.387027, -121.897775",37.387027,-121.897775,Female,No,No,No,25.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.3,1863.8,5175.0,Competitor offered more data,1.0
8138-EALND,1.0,United States,California,Laguna Hills,92653.0,"33.606899, -117.717854",33.606899,-117.717854,Male,No,,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,4123.0,,0.0
0691-NIKRI,1.0,United States,California,Elverta,95626.0,"38.734997, -121.463719",38.734997,-121.463719,Female,No,No,No,40.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,3784.0,,0.0
4097-YODCF,1.0,United States,California,Fawnskin,92333.0,"34.274846, -116.937581",34.274846,-116.937581,Male,No,No,Yes,34.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,5382.0,,0.0
5960-MVTUK,1.0,United States,California,Grenada,96038.0,"41.599978, -122.539381",41.599978,-122.539381,Male,No,No,No,3.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,3425.0,,0.0
4482-FTFFX,1.0,United States,California,Penngrove,94951.0,"38.325599, -122.642352",38.325599,-122.642352,Male,No,No,No,5.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,5232.0,,0.0
6982-UQZLY,1.0,United States,California,Los Alamos,93440.0,"34.758699, -120.275839",34.758699,-120.275839,Female,Yes,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,3817.0,Attitude of support person,1.0
